,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,HomePlanet_Europa,HomePlanet_Mars,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,cabincomspe_AS,cabincomspe_BP,cabincomspe_BS,cabincomspe_CP,cabincomspe_CS,cabincomspe_DP,cabincomspe_DS,cabincomspe_EP,cabincomspe_ES,cabincomspe_FP,cabincomspe_FS,cabincomspe_GP,cabincomspe_GS,cabincomspe_TP,cabincomspe_TS,PassengerId
463,1,42.0,0,0.0,0.0,0.0,0.0,0.0,,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0963_01
464,0,19.0,0,1.0,0.0,0.0,0.0,632.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0967_01
465,0,32.0,0,0.0,0.0,0.0,0.0,908.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0973_01
466,0,35.0,0,666.0,175.0,783.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0974_01
467,1,19.0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0977_01
468,0,55.0,0,0.0,24.0,52.0,808.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0980_01
469,0,35.0,0,0.0,382.0,0.0,370.0,156.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0981_01
470,1,63.0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0981_02
471,0,66.0,0,2164.0,46.0,0.0,6962.0,2257.0,,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0986_01
472,1,45.0,0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0986_02
473,0,20.0,0,0.0,363.0,344.0,0.0,165.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0996_01
474,1,21.0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0999_01
475,0,51.0,0,0.0,908.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0999_02
476,0,13.0,0,731.0,0.0,51.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1003_01
477,0,24.0,0,826.0,5.0,1.0,56.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1007_01
478,0,28.0,0,240.0,161.0,0.0,0.0,1405.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1009_01
479,1,52.0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1010_01
480,0,32.0,0,0.0,2983.0,0.0,6282.0,74.0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016_01
481,0,23.0,0,0.0,458.0,151.0,256.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1021_01
482,1,37.0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1023_01
483,1,35.0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1028_01
484,1,46.0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1037_01
485,0,33.0,0,553.0,6.0,0.0,0.0,90.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1039_01
486,0,34.0,1,0.0,1286.0,39.0,527.0,57.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042_01
487,0,51.0,0,0.0,111.0,1719.0,45.0,4.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1044_01
488,1,26.0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1050_01
489,0,27.0,0,54.0,47.0,630.0,0.0,53.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1055_01
490,1,22.0,0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1059_01
491,1,33.0,0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1059_02
492,1,31.0,0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1061_01
493,0,16.0,0,0.0,0.0,978.0,9.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1064_01
494,0,6.0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1064_02
495,0,18.0,0,289.0,0.0,423.0,150.0,508.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1067_01
496,1,30.0,0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1069_01
497,0,24.0,0,0.0,92.0,656.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1070_01
498,1,57.0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1072_01
499,1,24.0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1072_02
500,0,23.0,0,0.0,784.0,0.0,0.0,1.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1072_03
501,0,40.0,0,150.0,8.0,565.0,60.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1072_04
502,0,21.0,0,699.0,0.0,0.0,0.0,18.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1072_05
503,0,17.0,0,154.0,49.0,540.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1072_06
504,1,25.0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1072_07
505,1,34.0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1072_08
506,0,18.0,0,212.0,188.0,38.0,0.0,449.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1073_01
507,0,8.0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1074_01
508,1,14.0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1074_02
509,0,16.0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1081_01
510,0,22.0,0,4.0,192.0,1161.0,11.0,19.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1087_01
511,1,21.0,0,0.0,0.0,0.0,0.0,0.0,,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1090_01
512,0,23.0,0,0.0,7600.0,0.0,188.0,12863.0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1090_02
513,1,26.0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1092_01
514,0,18.0,0,2233.0,0.0,346.0,0.0,0.0,,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1098_01
515,0,72.0,0,0.0,708.0,0.0,1.0,11.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1101_01
516,0,18.0,0,1216.0,0.0,32.0,41.0,0.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1103_01
517,1,24.0,0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1104_01
518,0,36.0,0,1199.0,27.0,83.0,0.0,0.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1106_01
519,1,13.0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1106_02
520,0,19.0,0,132.0,575.0,294.0,0.0,513.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1107_01
521,0,28.0,0,847.0,20.0,0.0,77.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1109_01
522,1,2.0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1111_01
523,1,5.0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1111_02
524,0,25.0,0,0.0,0.0,150.0,562.0,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1111_03
525,0,45.0,0,0.0,283.0,0.0,3613.0,0.0,,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1118_01
526,1,59.0,0,0.0,0.0,0.0,0.0,0.0,,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1118_02
527,0,6.0,0,0.0,0.0,0.0,0.0,0.0,,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1118_03
528,0,36.0,0,1477.0,2036.0,0.0,484.0,0.0,,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1118_04
529,0,40.0,0,0.0,10.0,0.0,4.0,6119.0,,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1118_05
530,0,36.0,1,43.0,314.0,352.0,732.0,3.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1119_01
531,1,31.0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1119_02
532,0,19.0,0,0.0,0.0,2329.0,0.0,1.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1120_01
533,1,13.0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1122_01
534,1,31.0,0,0.0,0.0,0.0,0.0,0.0,,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1124_01
535,1,22.0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1124_02
536,0,52.0,0,0.0,225.0,0.0,1624.0,49.0,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1124_03
537,0,22.0,0,555.0,16.0,181.0,0.0,24.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1125_01
538,1,34.0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1125_02
539,1,23.0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1126_01
540,1,14.0,0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1128_01
541,1,30.0,0,0.0,0.0,0.0,0.0,0.0,,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1128_02
542,1,75.0,0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1131_01
543,0,28.0,0,1371.0,1447.0,0.0,0.0,6151.0,,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1135_01
544,0,61.0,0,26.0,3606.0,0.0,0.0,138.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1135_02
545,0,25.0,0,0.0,1039.0,12.0,4584.0,2158.0,,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1135_03
546,0,21.0,0,411.0,7312.0,14.0,22.0,215.0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1135_04
547,0,26.0,0,0.0,1537.0,0.0,112.0,753.0,,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1137_01
548,0,28.0,1,0.0,109.0,0.0,1514.0,942.0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1137_02
549,0,41.0,0,0.0,6523.0,0.0,13.0,0.0,,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1138_01
550,1,25.0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1139_01
551,0,28.0,0,0.0,172.0,539.0,91.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1143_01
552,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1145_01
553,0,19.0,0,775.0,0.0,1863.0,0.0,0.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1145_02
554,0,22.0,0,1031.0,0.0,16.0,1.0,0.0,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1145_03
555,0,2.0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1145_04
556,0,35.0,0,0.0,0.0,783.0,10.0,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1151_01
557,0,42.0,0,1030.0,0.0,48.0,463.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1157_01
558,1,46.0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1158_01
559,1,26.0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1158_02
560,1,19.0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1159_01
561,0,11.0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1159_02
562,1,11.0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1159_03
563,0,17.0,0,26.0,0.0,1094.0,0.0,0.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1160_01
564,0,23.0,0,220.0,0.0,819.0,47.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1164_01
565,0,37.0,0,0.0,0.0,225.0,1.0,2170.0,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1171_01
566,1,18.0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1172_01
567,0,48.0,0,527.0,2.0,1547.0,38.0,0.0,,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1176_01
568,0,18.0,0,18.0,0.0,1.0,449.0,307.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1181_01
569,1,18.0,0,0.0,0.0,0.0,0.0,0.0,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1183_01
570,0,32.0,1,3.0,2235.0,927.0,142.0,1582.0,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1183_02
571,1,26.0,0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1183_03
572,1,26.0,0,0.0,0.0,0.0,0.0,0.0,,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1184_01
573,0,55.0,0,0.0,156.0,0.0,0.0,361.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1184_02
574,0,19.0,0,678.0,0.0,0.0,38.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1189_01
575,0,65.0,0,1710.0,0.0,219.0,12.0,0.0,,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1194_01
576,0,28.0,0,1789.0,0.0,597.0,0.0,120.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1196_01
577,0,24.0,0,770.0,55.0,325.0,0.0,0.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1196_02
578,1,52.0,0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1200_01
579,0,67.0,0,0.0,4099.0,169.0,221.0,5815.0,,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1201_01
580,0,34.0,0,0.0,3533.0,0.0,757.0,34.0,,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1201_02
581,0,23.0,0,1459.0,0.0,608.0,0.0,14.0,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1202_01
582,0,26.0,0,0.0,0.0,995.0,2.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1204_01
583,0,28.0,0,0.0,0.0,260.0,1149.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1205_01
584,0,9.0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1207_01
585,0,1.0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1207_02
586,1,1.0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1207_03
587,0,58.0,0,0.0,5.0,0.0,0.0,2.0,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1207_04
588,0,59.0,0,0.0,24.0,0.0,1824.0,1742.0,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1209_01
589,0,54.0,0,48.0,2650.0,0.0,424.0,1031.0,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1209_02
590,0,8.0,0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1217_01
591,1,28.0,0,0.0,0.0,0.0,0.0,0.0,,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1217_02
592,0,19.0,0,0.0,498.0,0.0,10.0,2882.0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1219_01
593,1,23.0,0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1219_02
594,1,47.0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1224_01
595,0,17.0,0,0.0,583.0,2936.0,0.0,0.0,,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1224_02
596,1,33.0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1226_01
597,1,43.0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1226_02
598,1,28.0,0,0.0,0.0,0.0,0.0,0.0,,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1227_01
599,0,32.0,0,0.0,0.0,777.0,1.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1237_01
600,0,13.0,0,539.0,101.0,0.0,0.0,41.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1241_01
601,1,18.0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1244_01
602,1,16.0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1245_01
603,1,6.0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1247_01
604,0,27.0,0,0.0,610.0,0.0,948.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1249_01
605,1,29.0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1251_01
606,0,32.0,0,0.0,0.0,8.0,1612.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1252_01
607,0,23.0,0,72.0,0.0,0.0,910.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1253_01
608,1,33.0,0,0.0,0.0,0.0,0.0,0.0,,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1257_01
609,1,51.0,0,0.0,0.0,0.0,0.0,0.0,,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1257_02
610,0,41.0,0,0.0,297.0,8292.0,601.0,275.0,,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1257_03
611,0,20.0,0,0.0,2081.0,0.0,3.0,79.0,,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1257_04
612,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1262_01
613,0,13.0,0,501.0,287.0,0.0,7.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1262_02
614,1,13.0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1265_01
615,0,13.0,0,1363.0,259.0,75.0,0.0,0.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1266_01
616,1,24.0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1268_01
617,0,26.0,0,0.0,6860.0,1.0,131.0,27.0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1270_01
618,0,32.0,0,1.0,0.0,0.0,636.0,172.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1272_01
619,0,24.0,0,3.0,53.0,4.0,0.0,656.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1275_01
620,0,27.0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1276_01
621,0,24.0,0,673.0,0.0,65.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1277_01
622,0,34.0,0,987.0,0.0,54.0,200.0,0.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1290_01
623,0,26.0,0,153.0,1.0,0.0,0.0,538.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1296_01
624,0,22.0,0,0.0,0.0,2438.0,22.0,26.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1297_01
625,0,10.0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1298_01
626,0,28.0,0,124.0,328.0,423.0,17.0,36.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1301_01
627,1,5.0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1301_02
628,1,26.0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1301_03
629,0,29.0,0,0.0,0.0,430.0,6.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1303_01
630,0,17.0,0,97.0,1882.0,7.0,0.0,32.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1305_01
631,0,18.0,0,39.0,653.0,92.0,0.0,6.0,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1313_01
632,0,35.0,0,9.0,0.0,0.0,1446.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1314_01
633,0,42.0,0,99.0,806.0,0.0,0.0,2.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1315_01
634,1,35.0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1318_01
635,0,42.0,0,13.0,2983.0,0.0,0.0,3311.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1319_01
636,0,33.0,0,0.0,139.0,1.0,1707.0,341.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1319_02
637,1,20.0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1320_01
638,1,2.0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1320_02
639,1,2.0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1320_03
640,1,43.0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1321_01
641,1,10.0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1321_02
642,0,26.0,0,2246.0,0.0,332.0,17.0,8.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1321_03
643,0,42.0,0,26.0,0.0,842.0,430.0,0.0,,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1321_04
644,1,24.0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1327_01
645,0,32.0,0,1006.0,0.0,372.0,126.0,0.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1329_01
646,0,23.0,0,0.0,38.0,0.0,337.0,448.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1334_01
