,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,HomePlanet_Europa,HomePlanet_Mars,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,cabincomspe_AS,cabincomspe_BP,cabincomspe_BS,cabincomspe_CP,cabincomspe_CS,cabincomspe_DP,cabincomspe_DS,cabincomspe_EP,cabincomspe_ES,cabincomspe_FP,cabincomspe_FS,cabincomspe_GP,cabincomspe_GS,cabincomspe_TP,cabincomspe_TS,PassengerId
3303,1,2.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7243_01
3304,1,10.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7243_02
3305,1,2.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7243_03
3306,0,21.0,0,0.0,0.0,256.0,979.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7243_04
3307,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7243_05
3308,1,29.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7244_01
3309,0,41.0,0,149.0,1.0,2216.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7245_01
3310,0,32.0,0,976.0,0.0,84.0,22.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7248_01
3311,1,23.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7248_02
3312,1,23.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7251_01
3313,0,40.0,0,0.0,0.0,0.0,292.0,1334.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7254_01
3314,0,45.0,0,381.0,1.0,1512.0,586.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7262_01
3315,0,30.0,0,1.0,0.0,478.0,4.0,321.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7263_01
3316,0,56.0,0,758.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7264_01
3317,0,13.0,0,0.0,324.0,138.0,49.0,133.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7265_01
3318,0,19.0,0,0.0,0.0,39.0,449.0,321.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7266_01
3319,1,46.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7266_02
3320,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7266_03
3321,0,60.0,0,250.0,0.0,0.0,355.0,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7269_01
3322,1,39.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7269_02
3323,1,20.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7272_01
3324,0,64.0,0,245.0,2414.0,0.0,0.0,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7275_01
3325,0,34.0,0,0.0,1415.0,0.0,0.0,1238.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7281_01
3326,1,30.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7282_01
3327,0,62.0,0,933.0,0.0,0.0,28.0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7286_01
3328,1,29.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7287_01
3329,0,33.0,0,229.0,248.0,0.0,402.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7288_01
3330,1,31.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7291_01
3331,0,51.0,0,0.0,491.0,0.0,298.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7293_01
3332,0,23.0,0,514.0,0.0,22.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7294_01
3333,0,18.0,0,96.0,0.0,607.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7295_01
3334,0,47.0,0,1095.0,320.0,1015.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7295_02
3335,0,58.0,0,0.0,0.0,806.0,0.0,15.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7299_01
3336,1,46.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7308_01
3337,0,44.0,0,106.0,0.0,2561.0,348.0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7312_01
3338,1,19.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7315_01
3339,0,43.0,0,0.0,726.0,1.0,23.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7316_01
3340,0,21.0,0,2.0,0.0,0.0,697.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7317_01
3341,0,29.0,0,1061.0,7.0,312.0,0.0,11.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7318_01
3342,0,13.0,0,33.0,28.0,685.0,27.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7319_01
3343,0,16.0,0,13.0,805.0,2.0,8.0,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7319_02
3344,0,25.0,0,0.0,733.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7319_03
3345,0,19.0,0,0.0,1.0,451.0,1100.0,67.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7325_01
3346,0,29.0,0,0.0,2783.0,195.0,897.0,852.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7329_01
3347,0,35.0,1,0.0,3131.0,0.0,203.0,719.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7329_02
3348,0,56.0,0,132.0,4531.0,2.0,119.0,67.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7329_03
3349,0,20.0,0,612.0,154.0,4.0,17.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7333_01
3350,1,38.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7335_01
3351,0,18.0,0,350.0,0.0,107.0,0.0,892.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7345_01
3352,0,26.0,0,1189.0,0.0,632.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7348_01
3353,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7348_02
3354,0,2.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7348_03
3355,0,36.0,0,0.0,152.0,0.0,146.0,329.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7349_01
3356,0,25.0,0,1197.0,102.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7352_01
3357,1,2.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7354_01
3358,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7354_02
3359,1,18.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7354_03
3360,0,60.0,0,0.0,1959.0,91.0,2206.0,7229.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7354_04
3361,1,26.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7354_05
3362,0,36.0,0,0.0,911.0,0.0,749.0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7354_06
3363,0,22.0,0,848.0,0.0,5.0,445.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7355_01
3364,1,21.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7357_01
3365,0,37.0,0,48.0,84.0,0.0,20.0,658.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7362_01
3366,1,65.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7363_01
3367,0,44.0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7364_01
3368,1,31.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7368_01
3369,0,31.0,0,953.0,0.0,20.0,382.0,556.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7369_01
3370,1,21.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7373_01
3371,1,47.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7373_02
3372,0,19.0,0,0.0,1.0,757.0,12.0,18.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7375_01
3373,0,33.0,0,157.0,645.0,0.0,1447.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7378_01
3374,0,25.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7380_01
3375,1,16.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7380_02
3376,0,44.0,0,334.0,80.0,0.0,1019.0,1966.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7380_03
3377,0,9.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7380_04
3378,1,15.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7381_01
3379,1,34.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7382_01
3380,1,24.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7383_01
3381,0,39.0,0,350.0,134.0,0.0,0.0,319.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7383_02
3382,0,27.0,0,837.0,0.0,0.0,36.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7384_01
3383,1,34.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7386_01
3384,1,24.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7389_01
3385,0,43.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7397_01
3386,0,41.0,0,366.0,0.0,0.0,17.0,331.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7400_01
3387,1,26.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7404_01
3388,0,27.0,0,213.0,1083.0,1.0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7407_01
3389,0,39.0,0,791.0,0.0,0.0,94.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7409_01
3390,0,34.0,0,0.0,14.0,775.0,14.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7409_02
3391,1,33.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7412_01
3392,1,16.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7413_01
3393,1,6.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7413_02
3394,0,13.0,0,78.0,1.0,16.0,5.0,1868.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7414_01
3395,0,50.0,0,14.0,0.0,3.0,483.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7415_01
3396,0,24.0,0,31.0,0.0,232.0,232.0,1026.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7417_01
3397,0,18.0,0,1551.0,228.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7417_02
3398,0,24.0,0,651.0,0.0,0.0,38.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7420_01
3399,1,16.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7421_01
3400,0,22.0,0,0.0,796.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7421_02
3401,0,13.0,0,1087.0,36.0,19.0,6.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7423_01
3402,1,29.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7423_02
3403,0,30.0,0,0.0,0.0,61.0,566.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7424_01
3404,1,25.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7426_01
3405,1,23.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7426_02
3406,1,28.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7426_03
3407,1,37.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7433_01
3408,0,21.0,0,0.0,0.0,3.0,0.0,1617.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7434_01
3409,0,54.0,0,0.0,384.0,0.0,37.0,1721.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7439_01
3410,1,21.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7439_02
3411,0,36.0,0,698.0,63.0,1.0,1.0,135.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7440_01
3412,1,21.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7441_01
3413,1,21.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7443_01
3414,0,23.0,0,49.0,2110.0,8.0,0.0,568.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7451_01
3415,0,40.0,0,7.0,0.0,83.0,230.0,220.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7454_01
3416,0,18.0,0,0.0,0.0,0.0,0.0,677.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7463_01
3417,0,25.0,0,61.0,0.0,701.0,75.0,68.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7465_01
3418,0,24.0,0,1289.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7466_01
3419,0,37.0,0,0.0,203.0,0.0,603.0,629.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7467_01
3420,0,25.0,0,13.0,0.0,0.0,1.0,132.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7468_01
3421,0,24.0,0,433.0,110.0,209.0,23.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7469_01
3422,1,3.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7470_01
3423,1,2.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7471_01
3424,0,22.0,0,0.0,270.0,0.0,0.0,486.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7471_02
3425,0,24.0,0,0.0,2.0,0.0,1.0,733.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7473_01
3426,0,17.0,0,190.0,0.0,519.0,182.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7473_02
3427,1,53.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7474_01
3428,0,23.0,0,11.0,1017.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7476_01
3429,0,29.0,0,84.0,0.0,28.0,496.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7480_01
3430,1,21.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7482_01
3431,0,22.0,0,0.0,0.0,976.0,1713.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7482_02
3432,0,2.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7489_01
3433,0,26.0,0,606.0,23.0,3.0,16.0,154.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7489_02
3434,0,20.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7489_03
3435,1,14.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7491_01
3436,0,26.0,0,0.0,742.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7493_01
3437,1,23.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7497_01
3438,0,21.0,0,331.0,3485.0,1110.0,598.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7511_01
3439,0,20.0,0,0.0,709.0,0.0,6.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7516_01
3440,0,19.0,0,1651.0,0.0,0.0,0.0,1120.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7519_01
3441,1,29.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7526_01
3442,1,58.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7528_01
3443,1,13.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7528_02
3444,0,32.0,0,482.0,0.0,0.0,321.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7528_03
3445,1,23.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7528_04
3446,1,38.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7530_01
3447,0,47.0,0,0.0,3361.0,0.0,1344.0,3228.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7530_02
3448,0,38.0,0,0.0,1222.0,0.0,734.0,3153.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7530_03
3449,0,47.0,0,0.0,744.0,0.0,8911.0,1165.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7530_04
3450,1,20.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7532_01
3451,1,32.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7537_01
3452,1,42.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7539_01
3453,0,34.0,0,0.0,4402.0,9.0,788.0,79.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7539_02
3454,0,60.0,0,0.0,30.0,173.0,572.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7540_01
3455,1,30.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7541_01
3456,1,11.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7541_02
3457,1,45.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7541_03
3458,1,39.0,1,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7546_01
3459,0,19.0,0,0.0,1379.0,0.0,70.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7547_01
3460,0,18.0,0,20.0,0.0,572.0,254.0,452.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7548_01
3461,0,34.0,0,0.0,0.0,1349.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7551_01
3462,1,26.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7554_01
3463,0,30.0,0,1487.0,306.0,478.0,65.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7555_01
3464,1,48.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7556_01
3465,1,38.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7556_02
3466,0,33.0,0,0.0,673.0,0.0,0.0,783.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7556_03
3467,1,47.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7556_04
3468,0,29.0,0,1118.0,0.0,606.0,50.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7557_01
3469,1,8.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7557_02
3470,1,47.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7557_03
3471,0,26.0,1,1141.0,315.0,652.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7558_01
3472,1,13.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7558_02
3473,0,18.0,0,0.0,0.0,0.0,645.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7562_01
3474,0,27.0,0,1382.0,0.0,0.0,0.0,62.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7564_01
3475,0,27.0,0,0.0,1822.0,0.0,97.0,1165.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7566_01
3476,0,30.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7570_01
3477,0,25.0,0,2044.0,10302.0,0.0,4.0,4009.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7570_02
3478,0,26.0,0,1022.0,0.0,140.0,20.0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7571_01
3479,0,20.0,0,718.0,0.0,0.0,0.0,43.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7575_01
3480,0,52.0,0,0.0,3453.0,2228.0,7.0,2342.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7581_01
3481,1,3.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7582_01
3482,0,6.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7582_02
3483,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7582_03
3484,0,22.0,0,0.0,545.0,0.0,145.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7582_04
3485,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7582_05
3486,0,44.0,0,0.0,729.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7587_01
